,offer_id_1,offer_id_2,hamming_distance_dct_stored,image_1,image_2,classes,duplicate
529,bd85220ce90bb1a5,ee9243ee29ab8f63,0,https://cdn.hometogo.com/large/v1/8c4/71b/612a888f93ff0900d026219868.jpg,https://cdn.hometogo.com/large/v1/2c1/476/4621fbbb4d29eb5a761d4df333.jpg,same,True
530,38aa3f6d2b62ea42,3e74976495db9b1a46ee77f5806f0e17,0,https://cdn.hometogo.com/large/v1/2b9/651/6149b341ed1bbe529be8f229ca.jpg,https://cdn.hometogo.com/large/v1/b49/01a/86555f22aaeea5f306aca98d39.jpg,same,True
531,568918ab3844334d,8481fcf223338a17,0,https://cdn.hometogo.com/medium/v1/446/564/49ad7740524fea13b8a5369179.jpg,https://cdn.hometogo.com/medium/v1/c71/f8d/ec366ee085c4d3eefaec2b9aac.jpg,same,True
532,8f721af5f31da326,b65704ee720d70c40fbe5c0daad5e41b,26,https://cdn.hometogo.com/large/v1/93a/430/c868f334d870f6b76834f4e64e.jpg,https://cdn.hometogo.com/large/v1/afe/c46/568fea561d23e03719a049b8e0.jpg,"crop,resolution,zoom",True
533,7c5e21b76bb3b4da9f1697dd3f961a9b,e75198167a972bddb688c93ad3a362ed,0,https://cdn.hometogo.com/medium/v1/377/c2c/1b594d4eec4a97eb3f48578ce0.jpg,https://cdn.hometogo.com/medium/v1/a3b/ffd/b37fee1c3c63539af209e5da7b.jpg,same,True
534,4db39dfb32ad985c633c3b321c94f380,e3ccfe88fe8ee375,20,https://cdn.hometogo.com/medium/v1/4fb/874/e53574520b908003e7daaa1ea2.jpg,https://cdn.hometogo.com/medium/v1/d1f/16a/3aa36833ae4fd7b3fde70dec1e.jpg,"illumination,slight-tilt-same-viewpoint,watermark",True
535,1f3353f7fa74e34ba78f94ed44f2edf2,6e900149e9e90b8f7e4008d244160f72,26,https://cdn.hometogo.com/medium/v1/35b/e68/1353bb4064e89d0a4fb07a0957.jpg,https://cdn.hometogo.com/large/v1/dc4/8a1/14b02a340df460d8419bc374d3.jpg,"different-viewpoint,watermark",True
536,549773b08373380143230b71c5eab974,6c785c340aaf567ae59b9619f5bade37,20,https://cdn.hometogo.com/large/v1/9bd/95e/8eb6cb979ae9aa5e7b02460a24.jpg,https://cdn.hometogo.com/medium/v1/f2e/2ab/10314a98e2ffb278e8abdfd277.jpg,"resolution,slight-tilt-same-viewpoint,watermark",True
537,2dd589b15a812c5dcb7fda8f147c8b66,7f6301ffb71cb7c7d67fc263f458ab49,30,https://cdn.hometogo.com/large/v1/f0c/803/45a00d5991fd46bf0321f46493.jpg,https://cdn.hometogo.com/large/v1/233/0a9/413eef2a3d6e8c77fb2bb5a170.jpg,different-viewpoint,True
538,71438945198bcea875600303345ed6fa,b43f148496da5cd8e35fa71373808da2,26,https://cdn.hometogo.com/large/v1/52e/4b5/b3afb42b9bedf613918766943e.jpg,https://cdn.hometogo.com/medium/v1/f92/a42/0f9d0d58e5e11f5012bf61f572.jpg,"different-viewpoint,watermark",True
539,bd3322d49b71ddcd,fd4ed55675aae900,0,https://cdn.hometogo.com/medium/v1/e72/d69/973522d2c32a31b239bf9a6fe5.jpg,https://cdn.hometogo.com/medium/v1/53c/83a/a56db5c4e99318ad6f3ca5043d.jpg,same,True
540,376a01b97e661e6c,b0f077288d67a283,6,https://cdn.hometogo.com/large/v1/bc5/cf6/764aed52e556a0a68c90e5d70a.jpg,https://cdn.hometogo.com/medium/v1/c81/ebd/44a84c024fc092edef2b0702ea.jpg,"crop,zoom",True
541,268d17bb47596307,ad4d5a657519415055fdcc9ff4f3ac9f,0,https://cdn.hometogo.com/large/v1/afc/df8/b2f174504e876e63fb4215cfc0.jpg,https://cdn.hometogo.com/medium/v1/610/7d1/fa0a9d9ec67540db16a8f4a15e.jpg,watermark,True
542,93f0cb2ba2b69ab56a5ca9cb3b8e5d91,de83d734d703798544a29207135f25fa,0,https://cdn.hometogo.com/medium/v1/3f8/e39/5c19a1d8e4313d5cc033a326b3.jpg,https://cdn.hometogo.com/medium/v1/ac7/ee0/757c766d42ad22a64e47cb4702.jpg,same,True
543,2e12b49b850ed421,ee9243ee29ab8f63,0,https://cdn.hometogo.com/large/v1/c8a/b52/82bc9e04a3cf4d3bfbedd20e61.jpg,https://cdn.hometogo.com/large/v1/2c1/476/4621fbbb4d29eb5a761d4df333.jpg,same,True
544,d5b2e215b5faa8cc6abc8a5fd4d853c7,f5b724be35044479bf7ed7967040b438,0,https://cdn.hometogo.com/medium/v1/11f/7c6/1aea94e360e682ca127fb63d84.jpg,https://cdn.hometogo.com/medium/v1/9b7/276/87745905f323507b1d7ac9c503.jpg,same,True
545,bd3322d49b71ddcd,d66a38187b4f20f2,0,https://cdn.hometogo.com/medium/v1/e72/d69/973522d2c32a31b239bf9a6fe5.jpg,https://cdn.hometogo.com/medium/v1/d73/75d/a7e242c45a24d4f6fc076b7bd3.jpg,same,True
546,73055846a27edd3cda07de7945fd8681,9cd23da8cf2c05e8,10,https://cdn.hometogo.com/large/v1/d4f/5b9/6cd59b9239c13fff2287883e27.jpg,https://cdn.hometogo.com/large/v1/e5a/12d/d0c2aeb22eee3b97581c86682d.jpg,"crop,zoom",True
547,17077a15c224a59d,30dffa81aec57dbb,0,https://cdn.hometogo.com/medium/v1/8f0/0c2/14a90c8da4b4d94154c59fc20c.jpg,https://cdn.hometogo.com/medium/v1/119/f44/30e9eda929bfc9f903ad0fa221.jpg,same,True
548,860d6fed279d68b9,c2ebff8179f83eda290d19338aa4e485,16,https://cdn.hometogo.com/large/v1/92c/271/6cc54f5dd4e94c31ff4c27d7a3.jpg,https://cdn.hometogo.com/medium/v1/24c/efc/c338436bbd929f99c3fe2d51db.jpg,crop,True
549,d7754a04ed8f1a426eef41bddee68c09,e1ea8564d87e2e2f,10,https://cdn.hometogo.com/large/v1/d85/2e7/b830afd7b8c147a69b52a95fe1.jpg,https://cdn.hometogo.com/large/v1/e07/b48/384622a25d0a5b33beb00c7fa1.jpg,"crop,zoom",True
550,4e5cd85afda74885,cdf0211f80957b12,30,https://cdn.hometogo.com/medium/v1/235/2c6/8b838a1eb3c8212de3abac0d2c.jpg,https://cdn.hometogo.com/large/v1/b89/856/8abfdb326df2878f83bef7878e.jpg,different-viewpoint,True
551,5702f4c0b864fe93,e215b11caae27889,0,https://cdn.hometogo.com/medium/v1/d43/d7a/57c2929b1c589e0f803d4aa87a.jpg,https://cdn.hometogo.com/medium/v1/f82/141/2b7ae1a7463688a07e150cc1d6.jpg,same,True
552,788956082db83392,be6cd9b11f944f4a,0,https://cdn.hometogo.com/medium/v1/21c/202/cdd1b1ef05d11ca01612143514.jpg,https://cdn.hometogo.com/medium/v1/bf3/62d/58b6c5d5972d23e7cbb9dd7ef1.jpg,same,True
553,18c4d5bb569b05c96f79e5605de2c9fb,f5ebd77c256a01374e48b19c14bebdee,2,https://cdn.hometogo.com/large/v1/c91/8a0/21e9334986ce401d1224ce6732.jpg,https://cdn.hometogo.com/medium/v1/5eb/904/c4c27108d37cf7e0676461ef16.jpg,same,True
554,599cb1d5f1d63db72deea3887175e603,8e58c63d7a08dc32,22,https://cdn.hometogo.com/medium/v1/999/850/6bd491b823db096dda1567a8d4.jpg,https://cdn.hometogo.com/medium/v1/eac/7b6/2d060637f8725f4d323c134b8d.jpg,resolution,True
555,504cd71f68d18365,522c14efdc789a6fdd75f10865aab976,12,https://cdn.hometogo.com/large/v1/dc3/702/7712afd0a85c5e58670a6a6bea.jpg,https://cdn.hometogo.com/medium/v1/302/b1a/0ce7728ebe57bb401204ebb43f.jpg,"crop,illumination,watermark",True
556,3c655707f6958596,5444eda55c3ce1f0,0,https://cdn.hometogo.com/medium/v1/6cc/78e/f8d4fccdd4186785c5133d5eb4.jpg,https://cdn.hometogo.com/medium/v1/1ea/6f7/1de2c6941210ae7dc4b96827d3.jpg,same,True
557,4902822e4a52c34a,aa8ba8af5f2a2be6,32,https://cdn.hometogo.com/large/v1/ff3/aae/aec3e1d6dd5c5a3ea96512ce51.jpg,https://cdn.hometogo.com/large/v1/afd/454/85426f40b72b90bb8678e76cc6.jpg,different-viewpoint,True
558,192bca96d7e23714d7e784717a7dfb43,f72d46fbd7c37fb5ad6123b6761f067d,0,https://cdn.hometogo.com/small/v1/91e/0ba/d4ed501fa8aef13bb604944eb7.jpg,https://cdn.hometogo.com/small/v1/bab/d91/071e4eb165f9901d6755ed93a2.jpg,same,True
559,218c9c023743c2a4094f660dec5da39f,a1934b782a737e5b4cbbf00a505f7d58,0,https://cdn.hometogo.com/medium/v1/5e8/390/b6c5c910eee4edc0bf0d9eb3d2.jpg,https://cdn.hometogo.com/medium/v1/81a/d3a/c7aa7960187bf0a69bcb69505d.jpg,same,True
560,1132169da5d23cea8804e683627fac5d,6f8d958ab38a4c9a,22,https://cdn.hometogo.com/large/v1/f53/428/5b5a4e023b8b5f1abf853aedfd.jpg,https://cdn.hometogo.com/large/v1/376/df9/b48f6b7b97ce8601d6fdfe85a6.jpg,different-viewpoint,True
561,52bf73531de4052d,d2f72d381d49fdc0,24,https://cdn.hometogo.com/large/v1/f4f/c50/f4622665dfea9aff69d59c99f3.jpg,https://cdn.hometogo.com/large/v1/a86/11f/8e9a5354dee86ff3ac5f9115a8.jpg,different-viewpoint,True
562,c4d6287a825c2678,dfdbab172c9d7b33,2,https://cdn.hometogo.com/large/v1/c34/d85/4dbf1e86cddc7e6c11b36ecf2a.jpg,https://cdn.hometogo.com/large/v1/317/2c7/3d894175836fa93f43c03ab62f.jpg,resolution,True
563,3ad9da26a8babf118276936e074a7867,ddea553565904dcf,28,https://cdn.hometogo.com/medium/v1/288/266/f6d041d1776601a7b9e9bdd8b4.jpg,https://cdn.hometogo.com/medium/v1/4bb/9ea/e7eb62b47a92403d1e332d14bf.jpg,resolution,True
564,460584c499542b76,e5286626adeb5cbb,0,https://cdn.hometogo.com/large/v1/fee/a49/73c8e21b3ee87d462939b77af7.jpg,https://cdn.hometogo.com/large/v1/998/302/e1ce47a774609e7d98332b79f1.jpg,same,True
565,3e5935a5ee82c722,9b1e727fa53e8c28,26,https://cdn.hometogo.com/large/v1/e3a/49b/2011d7ed8151e006fdbb9a478c.jpg,https://cdn.hometogo.com/large/v1/818/75b/1f2e4eb74924fe5850d5a67d47.jpg,"slight-tilt-same-viewpoint,zoom",True
566,366236293ef24034,74a2d0ff5cbba05195127b486a24e22d,22,https://cdn.hometogo.com/large/v1/c63/289/b543a4c9097e23d8ad26636816.jpg,https://cdn.hometogo.com/large/v1/23e/770/97b63db5e8fa4fd776c4258a4c.jpg,"crop,zoom",True
567,736f0141a412197098b5575f94982e9e,93d0cb74e58a9a868666361b99d787c7,0,https://cdn.hometogo.com/medium/v1/829/ddd/97e9d06e85c569912eea724718.jpg,https://cdn.hometogo.com/medium/v1/4c5/348/cde5eb6f88d94b3e216bd5549e.jpg,same,True
568,0ca5bace04338e3b,7eb174bdf1ff9563,0,https://cdn.hometogo.com/large/v1/142/19e/f4627d75a35b65e221c04d1c77.jpg,https://cdn.hometogo.com/large/v1/87a/a51/f11724852d726fb69f367d2f16.jpg,same,True
569,083d591c8fea25a3aec527c117d83462,867494d1b17985ee0064c00ec57f5ded,0,https://cdn.hometogo.com/medium/v1/66e/b8f/e5f1977508e6265b8ea915c9a6.jpg,https://cdn.hometogo.com/medium/v1/fdc/ea7/83b64a4851021195a7eaabcd5a.jpg,same,True
570,0c50027c07bd5aa52ec37c1576b53704,8c6804a20363cb5ad2220268e46aa06c,0,https://cdn.hometogo.com/small/v1/8c4/ccc/c78f4614ef55d88b8eff82c888.jpg,https://cdn.hometogo.com/small/v1/32a/f1c/b5710fe52b545252bcaff9eb96.jpg,same,True
571,3a4f48b088e5e0e4,79cf0eccc8a8003a,0,https://cdn.hometogo.com/large/v1/245/165/22c45e0ff8cbf6307e97960d16.jpg,https://cdn.hometogo.com/large/v1/edb/800/d41057edfc7149a44ab559bf16.jpg,same,True
572,a5b5a652bede2c64,a9e41fdec3948605,32,https://cdn.hometogo.com/large/v1/bd1/ff1/909ea7ce42d07b01177c165545.jpg,https://cdn.hometogo.com/large/v1/cd7/ab4/71726ee8da64f9634ea26b1135.jpg,different-viewpoint,True
573,0212e4b58116b5f4,z2b66812f102c4914,12,https://cdn.hometogo.com/medium/v1/fbe/9e7/5511baff6ee224160c3330138c.jpg,https://cdn.hometogo.com/medium/v1/6c5/fa2/54ecf0b4fda395f9c4ef826c9c.jpg,"crop,resolution,zoom",True
574,494b6d1e0413d4b7,7c9aa5e318d1a33fb9d3ef380c5b03ad,0,https://cdn.hometogo.com/large/v1/cf2/581/1e73126a6732d4d0bd12915876.jpg,https://cdn.hometogo.com/medium/v1/aa5/256/40d52fed8921fafe05f2ff7113.jpg,"illumination,resolution,slight-tilt-same-viewpoint",True
575,6d67e41c78fba5aa400edfe9037a7d57,dfc111be1c8ec0df78b8b09df1e600b5,0,https://cdn.hometogo.com/medium/v1/82f/cd1/93e4727d1bd3790a2691e7c9d9.jpg,https://cdn.hometogo.com/medium/v1/026/672/75ec2efc88bca1d8917e5ee0c2.jpg,same,True
576,0f887d088a041b3f30f22834f866016a,c1aa599d42c7abc15ee7122dc652ce13,0,https://cdn.hometogo.com/medium/v1/2b3/8ab/c214444c7633db9129748e3176.jpg,https://cdn.hometogo.com/medium/v1/e47/445/a256d1c8fc20d9abc87b1fce59.jpg,resolution,True
577,97461eb36faaad2ce62ed33ef94c371f,9e39c585a4c73d07870f062ff15fdd61,0,https://cdn.hometogo.com/medium/v1/6b1/325/e6d6096b88b17a9a854f066151.jpg,https://cdn.hometogo.com/large/v1/ef9/934/29e9e2e771ae500a3a84e56904.jpg,"resolution,watermark",True
578,a8ecff3ef5b84a99,fd4ed55675aae900,0,https://cdn.hometogo.com/medium/v1/974/d9b/bd105e628c8e041a66f57bc711.jpg,https://cdn.hometogo.com/medium/v1/53c/83a/a56db5c4e99318ad6f3ca5043d.jpg,same,True
579,396a230556e1d3f4,f89ccbbc60189ade,0,https://cdn.hometogo.com/large/v1/54b/764/6e209607183362977f6f1b7b17.jpg,https://cdn.hometogo.com/large/v1/88b/291/787b36d26d43cf3b8fd258e37f.jpg,same,True
580,5b3ac5c6ae727a52,969b0674c2c8f35d,32,https://cdn.hometogo.com/large/v1/004/bff/f19df8d6874ca5d3a5028c2aff.jpg,https://cdn.hometogo.com/large/v1/de0/1fc/8346ae9009e21ebc79fa0b4ad5.jpg,different-viewpoint,True
581,0652185391b55c832ff7f0d21cf09779,cdf0211f80957b12,30,https://cdn.hometogo.com/large/v1/89c/968/e8c7c1652c7b356ddaa88bcd4b.jpg,https://cdn.hometogo.com/large/v1/b89/856/8abfdb326df2878f83bef7878e.jpg,different-viewpoint,True
582,7b47d071a3d187dc,d4d2c596836afba0e5921c06f109e4ed,30,https://cdn.hometogo.com/large/v1/247/393/94d5c2240207fd5899ef615f92.jpg,https://cdn.hometogo.com/large/v1/9a9/aae/db05de467b0bc6d2a3c6cae938.jpg,"different-viewpoint,season",True
583,3c6505700c82afdecd4c1c4f7021fccb,7dd81a28882ab6d8ee7ec1c10bdfd1cc,28,https://cdn.hometogo.com/medium/v1/189/b7c/e0d72d9d3781cb492cea978b6d.jpg,https://cdn.hometogo.com/large/v1/5b3/07b/13bf50281ae83ee4af88fb7bd7.jpg,"illumination,slight-tilt-same-viewpoint,watermark,zoom",True
584,1894411e046a9613,ee94ae1105afd75f,0,https://cdn.hometogo.com/large/v1/e02/ee6/7b3801f8518e216e83f13bbf63.jpg,https://cdn.hometogo.com/large/v1/21c/d63/89fc7cf1e1ef9e1a07f173d979.jpg,resolution,True
585,53d8008f6eb04d27,d48b167580e99fa2325c17ce8fc70d63,8,https://cdn.hometogo.com/large/v1/10e/9e0/2b7194f8426e221b82a73e2989.jpg,https://cdn.hometogo.com/large/v1/1d6/3bf/3ea23c3721a6b1d9f40fe1c202.jpg,"crop,zoom",True
586,522c14efdc789a6fdd75f10865aab976,aa7d21b2d375cded,8,https://cdn.hometogo.com/medium/v1/302/b1a/0ce7728ebe57bb401204ebb43f.jpg,https://cdn.hometogo.com/large/v1/359/71e/74c31eec7fdb4ebd22b915574a.jpg,"resolution,watermark",True
587,8c1585cee5e66d87,c21be21cd28ca6294eddf5c8a63a1716,24,https://cdn.hometogo.com/large/v1/f35/1fc/01fdfbe28ffdc8bdf2ee91fa36.jpg,https://cdn.hometogo.com/medium/v1/042/237/6fccc6a3befe3dfc2642ea06a3.jpg,different-viewpoint,True
588,07309b9067e74289,79cf0eccc8a8003a,0,https://cdn.hometogo.com/large/v1/e8e/13a/41e215e5e56354288316a1b491.jpg,https://cdn.hometogo.com/large/v1/edb/800/d41057edfc7149a44ab559bf16.jpg,same,True
589,6088675e71f84496,e525f829aca96688,16,https://cdn.hometogo.com/medium/v1/c61/59b/9c744929c49adc8547a631d2b7.jpg,https://cdn.hometogo.com/large/v1/df6/6bf/3a6c32966854d68a0501720f02.jpg,"crop,zoom",True
590,69ee4ce40e259122,bd5e3e6a673b7535,0,https://cdn.hometogo.com/medium/v1/8f9/6b2/bd278efe6674b81729abf74cee.jpg,https://cdn.hometogo.com/large/v1/d0f/daa/e618714feae0047849ae9c7c3e.jpg,same,True
591,6d033297f31e0d6219110422263347a8,z7161d0e2e1f26add,8,https://cdn.hometogo.com/large/v1/8c5/e56/524b732d3f299b5dfbd6bb9e4a.jpg,https://cdn.hometogo.com/medium/v1/bbf/5b2/4397371030a7036f660bf3e51a.jpg,"crop,zoom",True
592,1c4e7082c3f4c793cace4ea29af7ac90,b0f077288d67a283,0,https://cdn.hometogo.com/large/v1/813/043/6440ebab8197b1904f2e99ea62.jpg,https://cdn.hometogo.com/medium/v1/c81/ebd/44a84c024fc092edef2b0702ea.jpg,same,True
593,15b5c949cb2b3428,2d9fda32950966bdc78c9552d90403b4,16,https://cdn.hometogo.com/large/v1/640/4ef/8774cb7c8dd674d0f76c9f09b7.jpg,https://cdn.hometogo.com/medium/v1/235/183/8c22e7d6a3c740f1b4059e7e47.jpg,"crop,zoom",True
594,2c4152482e767ca11d121eb433cbcce5,cdf0211f80957b12,28,https://cdn.hometogo.com/medium/v1/348/deb/82ae54529731a00d79b21d3687.jpg,https://cdn.hometogo.com/large/v1/b89/856/8abfdb326df2878f83bef7878e.jpg,"different-viewpoint,resolution,watermark",True
595,2ab619fbcea3d019,b9badfa29ebe1d53,30,https://cdn.hometogo.com/large/v1/a0e/e4b/adcf6b6218f0d789f885c975f3.jpg,https://cdn.hometogo.com/large/v1/893/f3f/5ee207cdd8be4f5436252443f3.jpg,different-viewpoint,True
596,372218b4ab4347f2b2b8b20c7ee29e78,f1357339de3be906,14,https://cdn.hometogo.com/large/v1/c0b/566/49b6c503c1912e2681ffe2fd39.jpg,https://cdn.hometogo.com/large/v1/3e4/3b1/a69c91a70394ace176a01ce49c.jpg,"illumination,weather",True
597,33052a91182d4acd,f24e6c0b3cb5c7aa,0,https://cdn.hometogo.com/large/v1/05e/11a/d837c7d8e4e8c488cb3bc1687f.jpg,https://cdn.hometogo.com/large/v1/05e/11a/d837c7d8e4e8c488cb3bc1687f.jpg,same,True
598,9bcae674306f0a2dee7c8ee87530415f,cfd3374bb9324e82,24,https://cdn.hometogo.com/large/v1/c90/ba0/df3fcba47e2b3f48e10b0aaf3d.jpg,https://cdn.hometogo.com/medium/v1/1b2/d28/35203ab2784c87c57641a2a11a.jpg,"crop,resolution,zoom",True
599,3462542ebf3679d3f62de32f2b6dff78,a9f0dfa61c3d7ef9fec200a2a3328698,0,https://cdn.hometogo.com/medium/v1/94e/039/7a0a9b0412bded699a3624713d.jpg,https://cdn.hometogo.com/medium/v1/e87/b28/0507dc4399cac67975c94b878f.jpg,same,True
600,6dc23befcb5167590e69941e7b5b691f,d48b167580e99fa2325c17ce8fc70d63,34,https://cdn.hometogo.com/large/v1/b9c/bab/1112e3bfc7f2565284618e1c82.jpg,https://cdn.hometogo.com/large/v1/1d6/3bf/3ea23c3721a6b1d9f40fe1c202.jpg,different-viewpoint,True
601,c84a00ad08a15eae,dea314a961a9c7da,2,https://cdn.hometogo.com/large/v1/ba4/947/9a6ac21ac5acb20c71f09476cb.jpg,https://cdn.hometogo.com/large/v1/c12/0e8/6d079c7d7c3481bdc947774cbf.jpg,same,True
602,00ce203c219f7d221e9b782d25b89aad,cd5a9dbae9ee3c53,0,https://cdn.hometogo.com/medium/v1/e02/543/43b0910995e2a9ea6541a6c24a.jpg,https://cdn.hometogo.com/large/v1/c88/472/2812de165222d47271384331e9.jpg,same,True
603,6fe4c80965196907b777082d0c7941a8,e6d61e3c07486ba650938ffcbc98f278,0,https://cdn.hometogo.com/small/v1/6c3/5f1/63e128adbb1c35b3d57693d0ca.jpg,https://cdn.hometogo.com/small/v1/605/e94/24a744fd5d4a786b6cccb8e142.jpg,same,True
604,7b8a715f7419109e38630e86d1d0ad6c,b65704ee720d70c40fbe5c0daad5e41b,26,https://cdn.hometogo.com/large/v1/bb5/ef1/f06cd2fdb8980940bbe3faf88d.jpg,https://cdn.hometogo.com/large/v1/afe/c46/568fea561d23e03719a049b8e0.jpg,"crop,resolution,zoom",True
605,341a93bbe8167cbfcc40954749aa8cff,d4e5310c2802d82292877808a6049ef6,0,https://cdn.hometogo.com/large/v1/cf2/e80/49a1d213e54ba1509a6d9e836b.jpg,https://cdn.hometogo.com/large/v1/672/b99/4acb8b66b069f49c791f3d0ef2.jpg,same,True
606,396a230556e1d3f4,45498e37602a1204,0,https://cdn.hometogo.com/large/v1/54b/764/6e209607183362977f6f1b7b17.jpg,https://cdn.hometogo.com/large/v1/8d9/7e1/0fd0aae997f66c68725d0ce10a.jpg,"resolution,same",True
607,ae25a1a968c6deaf,ea928bc4c3bfd0c2,30,https://cdn.hometogo.com/medium/v1/4db/f68/dfaa865a68e9a318036c264d11.jpg,https://cdn.hometogo.com/large/v1/b3d/a07/039c40bab4ed7a468762bc7d99.jpg,"crop,different-viewpoint,illumination",True
608,81faf961c000e29f,969b0674c2c8f35d,0,https://cdn.hometogo.com/large/v1/55f/edb/969566fa7d9f849256decc95fa.jpg,https://cdn.hometogo.com/large/v1/de0/1fc/8346ae9009e21ebc79fa0b4ad5.jpg,same,True
609,0f6e0a9258e2a9b7,aab9041b631354787deec78cbba1cfbb,10,https://cdn.hometogo.com/large/v1/500/482/3b62fc5580cf0bdbe1d0ba6342.jpg,https://cdn.hometogo.com/large/v1/c39/614/bd394e114f00edcf7edc3f53e2.jpg,"crop,zoom",True
610,74d25d3d440bd949,9e40ca9e37309280,32,https://cdn.hometogo.com/large/v1/c71/931/ba528382d636f5ef2a30ee3016.jpg,https://cdn.hometogo.com/large/v1/d3b/992/98433dfda6388df8ce6bf8b15f.jpg,"different-viewpoint,zoom",True
611,3b0a02e6bd4e50b1,7be50324042a1b6c,0,https://cdn.hometogo.com/medium/v1/703/fd6/5a73720d2dfa92121ed9b3332b.jpg,https://cdn.hometogo.com/medium/v1/300/cb8/ac104c1106f1e7ee966adb80f3.jpg,same,True
612,710bd85ec6b2707d,a33a50caeaa1ea04,0,https://cdn.hometogo.com/medium/v1/945/0f4/e32207bcaa61e122d2d238d233.jpg,https://cdn.hometogo.com/medium/v1/688/0a6/d88c60729cef54cf9b2b2431ae.jpg,same,True
613,30de369e77e6ea154fed1ecbf1e5ad98,8643e514f9f4ae01,16,https://cdn.hometogo.com/medium/v1/2b1/2dd/4e6f61e7bc8f71417a63c48fdb.jpg,https://cdn.hometogo.com/large/v1/bbf/994/c8b0797e0d8bd23fe3db7fe0f3.jpg,"crop,zoom",True
614,c9efb1e4b1dea937,d6026fe71dc1e018a3552d869a81e0ec,34,https://cdn.hometogo.com/large/v1/a08/144/1381d43f8c9cb5bb10c3394871.jpg,https://cdn.hometogo.com/large/v1/cd1/d12/550bfd1f3d89cce4e2362bf0f3.jpg,different-object,False
615,a1fbcecfd10de252,e0b78ea618c14f3042f91e969bf01784,26,https://cdn.hometogo.com/medium/v1/899/121/9c3de9bd21804ef11ed8c1e456.jpg,https://cdn.hometogo.com/medium/v1/f66/997/369c4cd261fa2738005b27b5be.jpg,different-viewpoint,True
616,0e28a575dab5ef51cd74fcd9612918c6,b99440fb448110669674605c68206ce2,0,https://cdn.hometogo.com/large/v1/045/d48/c16ce5178333bf15380a13d33d.jpg,https://cdn.hometogo.com/large/v1/ad9/266/16219f4da1d65377910bd43f7a.jpg,same,True
617,db1b9a8b7f045e2f,eaf9c660bb6c914b57edc908e1d2d109,38,https://cdn.hometogo.com/medium/v1/500/e46/6609740addc9292b278a9bbcee.jpg,https://cdn.hometogo.com/large/v1/1c7/722/71e51e9da8e7232f0823440b4a.jpg,different-viewpoint,True
618,50d4ebea0a528bc3,a42529a03dbaf160,28,https://cdn.hometogo.com/large/v1/323/355/57bb4de844a61474f326b5991a.jpg,https://cdn.hometogo.com/large/v1/6a4/7bf/a3b16e17868903d231a0279397.jpg,different-viewpoint,True
619,40d2dddde20b1038,fc8194a3194fc739,0,https://cdn.hometogo.com/medium/v1/3e5/b8b/d18ef940031146f75b1228e5e2.jpg,https://cdn.hometogo.com/medium/v1/574/966/c36b95c597de24dd26d93a5a20.jpg,same,True
620,b5585dd33689079f,f57048fcd55c9729,22,https://cdn.hometogo.com/large/v1/bce/aa9/16654d80471b116b0a55a90273.jpg,https://cdn.hometogo.com/large/v1/b96/9aa/55c994e874dcad86ff50c0830f.jpg,different-viewpoint,True
621,z16d2d59d7dcd3844,z34221c54558709d7,26,https://cdn.hometogo.com/medium/v1/b3d/439/7f6c4f92fff8cdc02191f8a561.jpg,https://cdn.hometogo.com/medium/v1/6da/dce/ace25e6c70eb0e9ba779fa481d.jpg,"season,weather",True
622,180317829f883ab6,6fa151ce4aeae0f4,28,https://cdn.hometogo.com/medium/v1/771/450/9652e4e325a6b7d004a5241435.jpg,https://cdn.hometogo.com/large/v1/724/ca4/95ecb7da06aa93aad5da4c0aad.jpg,"renovation,slight-tilt-same-viewpoint,zoom",True
623,52145147b7f0fc24437557131dc59d4e,867494d1b17985ee0064c00ec57f5ded,0,https://cdn.hometogo.com/medium/v1/934/541/ec0e89703c3e1b660a1400af3a.jpg,https://cdn.hometogo.com/medium/v1/fdc/ea7/83b64a4851021195a7eaabcd5a.jpg,same,True
624,1d1e67b7b555eade,671a500fc6d27a91,2,https://cdn.hometogo.com/large/v1/e26/f8f/59280cb4222ecebed91089f021.jpg,https://cdn.hometogo.com/large/v1/17b/2dd/b7d47baf2ace4c3cddead7454e.jpg,same,True
625,4d529585e48cf7060dd27172b1741937,a95bff9ce816058e802d4ba8209be4ae,2,https://cdn.hometogo.com/large/v1/1b6/553/3e3ac4ae6d14b595ad2e44a87a.jpg,https://cdn.hometogo.com/medium/v1/e03/ea7/0c5f8133c4cdcdc7cd2f290ab6.jpg,"resolution,watermark",True
626,9452e40efaa568af,c25237eb8ff6adde,0,https://cdn.hometogo.com/large/v1/3ec/3ce/9e55d67e82f1bf6726b67c6be4.jpg,https://cdn.hometogo.com/large/v1/b06/350/2b94f8ba33b0d017f7311f763c.jpg,same,True
627,8b2439715fc0caecb81e72bee7c8af98,e435f372dc838ba6,14,https://cdn.hometogo.com/large/v1/11a/b18/7b7109588e4e169a9d0e094c5b.jpg,https://cdn.hometogo.com/large/v1/6cb/9cd/3a83a4a10fb2b23b7842152934.jpg,"crop,zoom",True
628,3fdeb7cc562e47be,81faf961c000e29f,32,https://cdn.hometogo.com/large/v1/fc7/a36/3f9a0b3ab716ab3d35ffdca709.jpg,https://cdn.hometogo.com/large/v1/55f/edb/969566fa7d9f849256decc95fa.jpg,slight-tilt-same-viewpoint,True
